Review,Rating
'Great spot for coffee or tea in the morning. Very interesting choices. Very nice help. Lots of souvenir items too.',4
'What a nice treat and affordable too. The ice is fluffy just like the snow back home up north. The flavors range from classic to contemporary. The owner is a great guy and has a LSU banner up despite the fact he is from ASU BUSTED.',4
'I wasnt blown away by this place. Its another trendy restaurant in Scottsdale Quarter that has the feel of a Fox restaurant.   The menu is small and not very descriptive. The food is not anything out of the ordinary. Id describe it as interesting but not delicious. I ordered the roasted chicken because my waitress said it would be half a chicken so I assumed that there would be breast meat. Nope. A measly thigh and drumstick. Baby spinach saturated in sodium. Runny polenta.   Everything appeared very creative but tasted less than impressive. What a disappointment.   There seemed to be confusion among the waitstaff; several appetizers were presented to our table that we did not order...I wonder how much this affects TKs profit margin...they certainly make up for it with the frugal portion size.   Its not a place that Ill seek out again.',3
'Let me start out by saying...boneless buffalo wings are my weakness and I am in love with them!  That said...lets get to the review. This location doesnt really deserve even the one star they are getting.  First off I ordered my wings and buffalo chips online and actually requested them for an hour later.  So I get there right on time and end up waiting about five minutes.  Okay sure no problem right!?  Well I get my order and head home.  Once I get home though I realize they had given me boned instead of boneless wings.  Since Im not a fan of the regular wings I hopped in my car and proceeded back to the establishment.  I get there and they apologize and hand me the corrected order.  Well I walk outside and get in my car and decided I should probably check to make sure its right.  Well what do you know they give me the wrong flavor and of course its a gross flavor.  So I go back in told the cashier that it was wrong yet again.  She says but you asked for boneless.  Once that came out of her mouth I figured I wouldnt give them a third chance to screw up my order again so I asked for my money back.  She walks into the kitchen and after about 5 minutes of waiting she comes back with the manager.  The manager doesnt apologize or anything he just looks super annoyed that he has to take the time out to refund a customer.  Did I mention this was during lunch on a football packed Sunday?!  He proceeds to hand me a receipt to sign to show that Im just paying for the buffalo chips....ummm yeah right!  I let him know that the wings and the buffalo chips were both in the bag and then he starts gripping at the cashier.  Finally he figured out what the correct procedure was and informed me that the transaction was voided.  He then tries to hand me a $5 coupon for my troubles...needless to say it ended up on the floor as I was leaving.  Never again will I walk into that BWW or any of their other locations.  That one experience has ruined any chance of me returning.',1
'Its really 3.5 stars because I did like the ice cream but Im rating down versus rating up only because of the attitude I got from the lady behind the counter.  Anytime I get bad service it ruins my experience and it really turns me off.    The ice cream was good and they make their own... I had the rocky road w/c was good - can definitely taste the hint of scotch but it wasnt overwhelming..  I also had the mango margarita w/ tequila which was good too.. good margarita flavor.  I would have liked it more with less tequila and it may have made it better but for those that like their Cuervos it would be perfect!  They also have 6 non-alcholic ice creams for those that want to bring their kids along but dont expect a good treatment from the lady behind the counter because shes too afraid that their glass decorations might get knocked off from the shelves.  I would still go back mainly because I only need one more stamp to get a free ice cream but Ill cross my fingers and hope that there would be a different person behind the counter!',3
'are you all kidding me with these reviews?!  come on people have you never had decent itallian food?  hell i would settle for olive garden!    ive been to this place twice.  once about 6 years ago and just recently since they renovated or gave the place a face lift.  they cheep out on the ingredients the wine is super low end and the art they are displaying is hung so poorly it undermines the artists!  the staff is pleasant enough but i was almost run down by the delivery driver in the parking lot who btw threw me attitude when he had to get by me inside!  how dare i react to almost getting run over or at the very least bullied out of his way.  all i can say is use fresh fresh fresh...whenever you can and invest in a wine expert or hell even a few classes might do the trick.    oh yeah run over that delivery guy;)',2
'I called to make an appointment for my husband today.  First of all when I call the line was busy!  I called back 15 minutes later to be put on hold!  Once I got to speak to the scheduler I wanted to make an appointment for a established patient.  Because of my husbands work schedule they couldnt get him in until July 11.  Oh but wait because Dr Cardenas has left he had to have an appointment with another Dr. So it is considered a NEW patient appointment to establish with the new Dr.  So cant have that appointment until July 18.  Mean while there are prescriptions that need to be filled and they cannot be filled until July 18.  Lets hope my husband doesnt DIE while waiting to get these prescription refilled. SOLUTION: Dump Westline Family Medical Center and do somewhere where firstly the receptionist DOESNT SUX WITH ATTITUDE and go somewhere you can be seen timely.  We are changing Drs already got an appointment set up with Dr. Cippola down the road!!',1
'Its Staples.  What can I say?  Office supplies mostly.  And school supplies.  They have a decent range of products.  Nothing really that special.  I do like that they will give you a store credit for recycling ink cartridges.  Thats pretty cool.  Staff is reasonably friendly and helpful.  A good place to pick up basic supplies.  Ive never bought a big ticket item from them so cant comment on those (e.g. office furniture printers laptops etc).',3
'The number one reason why I like coming here is because their pizza is excellent and I love the atmosphere. The first time I came was for my birthday last year and they handled our large group very well. The second time was just for dinner with a friend and they allowed me to reserve a table for just 2 people which is great because I know it can get crowded. Im not a wine person but all the people I have brought with me here have assured me they have a great selection so there you go! Mainly I come here for their Margherita Pizza. I ask for it well done and its lovely browned & bubbly! They use lots of fresh basil like its supposed to have! Great intimate and romantic atmosphere. Prices are reasonable for the high quality food.',5
'My girlfriend collects robot toys and one of my best friends is a Spawn fanatic so I decided to take a look around. Although there werent many robots there was plenty more of everything else you can imagine when it comes to toys McFarlane created or not.  They had a small but vital comic archive for the Spawn fan and they offered hard-to-find or unique toys of all genres. Plenty to choose from and even the imports werent devastatingly expensive. This franchise specialty store can be appreciated by anyone who collects and even for those of us that want to take a look around. Pretty entertaining as a time killer for the masses or a Mecca for the few. I walked out empty-handed but with a curious smile on my face my friend on the other hand was pleased with the fare he found to support his hobby.',4
'Phil and his group are amazing!!! They make every experience worth every dollar spent',5
'Based on Yelp reviews my husband and I have been enjoying Lalibelas delicious food for several years.  We calendar in a visit every time we travel to Phoenix.  Havent had a disappointing meal. The first time we ordered the sampler platter.  It was huge and provided a terrific array of their tasty vegetable and meat dishes.  My current favorite is the spicy beef and chicken with a side of green beans and carrots.  My husband loves the meat combination.  My descriptions dont do the dishes justice.  The spice and flavor combinations are so deliciously wonderful.  Wish Lalibelas was closer to home.  We would eat there all the time.',4
'I Love Love (Let me repeat it once more for effect) LOVE this place.  I was invited out to brunch with a few people and was unsure about this place it was kinda hidden behind the home depot...in fact I missed it the first time I went there. Being a vegetarian I looked at the menu and noted almost everything had meat...which may be my only small issue with the place..the lunch is pretty meat based. HOWEVER!!! one beautifully glow point...they will take it out make exceptions and add things with no issue. Once they came out with it wrong it was taken off my bill immediately fixed apologized for and I have never had any issue with service. Actually haha Ive been in several time but my last visit was in August(Which this is where I demanded breakfast/lunch on my birthday). I walked in Saturday at 12:10 told them I needed to be out by 12:30 and they were incredibly accommodating. Made sure I was seated where I could read (I went alone) and the food was out by 12:20 so I had enough time to eat pay and leave. Also the waitress thought ahead and brought my drink in a to go cup. The (I believe) manager Kat remembered me from August! Execellent customer service Excellent Food and to the person who complained about prices...have you been to IHOP/Dennys Or Village Inn lately? Crackers is on the same level if not somewhat cheaper for some things. P.S. Try the tea & Bread Pudding! Its great and my vegetarian friends dont be afraid to tell them to subtract the meats. I always get the New Hampshire Skillet - No Meat add in tomatoes spinach mushrooms and it comes with broccoli. YUM!  )',5
'We found this place by using Google maps to see what breakfast places were near my car dealership. When I saw that its run by the same people that own Serranos I knew it would be good.  The place is small but big at the same time (if that makes sense). We didnt have to wait too long. The service was good our waitress was prompt and attentive for the most part.  The food was great. My husband got the basic farm scramble and when it got to the table he said Thank God for them their bacon is crispy. To which I replied Ha ha THAT is going in my Yelp review. Needless to say he enjoyed it.  I had the denver omelet. It was really good. The ham they use is actual spiral ham diced up not deli ham like a lot of other places.  We both made the mistake of ordering the biscuit instead of toast. It wasnt a mistake because it wasnt tasty no no. It was a mistake because it was HUGE. And pretty dense but still delicious.  If youre looking for a breakfast place in Chandler I recommend this one.',4
'I love this place. Its great for the following reasons:  1) super chill laid back feel 2) AWESOME jukebox 3) cheap drinks!! 4) you can actually have a conversation in there  So to go in a little more detail about point number 3... my first time there I ordered my regular at a new place whiskey and coke. The bartender pulled out a pint glass filled it 3/4 full with whiskey and charged me the price that small dixie cup drink at any bar in scottsdale would run you. FANTASTIC!  nuff said.',4
'Based on memory and a one-time visit Im giving this place 4 stars. Thats pretty damn fine if you consider how its been nearly 365 complete days since my first and only run in with Rosie.   All the way around it was a nice experience. Sure it was a Saturday night and the bar was crowded when my friend and I got there. So we took ourselves upstairs and out onto the patio. Great vantage point if you can tolerate smoking. I really like the interior of the place - almost feels like a basement with an escape hatch through the roof. Dont ask me why it makes me think of this. It could just be me...  I used to drive past Rosies on a regular basis and think I need to go there again. I never have made it back but that isnt any fault of the establishment. Rosies is a great pick for when youre in Central Phoenix. Definitely check it out. Youll probably leave with a great impression like I did. Only I hope youre not as absentminded as I am to never make it back there for a second round.',4
'Ive got alot of nice and not-so-nice things to say about Phoenixs latest venture into building serious public transportation.  Nice Thing #1: Mainly because its new the cars are really clean. After living in LA and using the metro subway there anything seems cleaner than that. Lets just hope they keep up the cleanliness of the light rail in the years to come.  Nice Thing #2: It gets me from A to B with little to no problems. It gets the job done. Also its one of Phoenixs more serious efforts at going green so its worth backing.  Nice Thing #3: All of the current downtown stops are well thought out. Once you step off something is always walking distance.  Nice Thing #4: The price of the all-day pass is worth it.  Nice Thing #5: Unlike public transportation in LA the light rail is generally on time and makes for a reliable means of getting around. There dont seem to be any car companies that are trying to choke-hold the city by shutting any stations down like they did in the 30s in LA.  The cons...  Bad Thing #1: The only logic in taking the light rail is that its essentially a car you dont have to park or fill up on gas. Its not that its slow but it really only goes slightly faster than the cars driving next to it in the street. Part of the sluggishness of the light rail stems from the fact that it has to stop at traffic lights like the cars you decided not to drive. I think the smarter idea wouldve been to build the light rail above or under ground so it could have gone faster and not have to stop at lights or risk the chance of some idiot gunning it and T-boning one of the passenger cars.  Bad Thing #2: I know this experiment is still in its training wheels stage but I really wish that they would build a line that would go to North Phoenix Scottsdale or Glendale. Ive heard that they are planning a Glendale route but thats probably going to take another ten years. Even though I live a few blocks from one of the stops I really wish I wasnt limited to downtown Tempe or Mesa.  Bad Thing #3: No airport stop? I mean there is but you have to take a shuttle to the actual airport. Why not just build a stop there? It would make more sense.  Bad thing #4: Why does this thing shut off at 11? Is Phoenix trying to kill any chance of building a real nightlife downtown? Were not children. This city shouldnt set a curfew before midnight on this.  In all the Valley Metro Rail is more yay than nay. Its got its kinks that it still needs to work out and its kinda tough to judge something thats in what I hope is a very nascent form of what it will eventually become.',3
'What a great place to chill  have some cold beer and some great food. One of my  favorite restaurants in the Valley. Make sure you try the spicy seafood pasta.',5
'Me: Can I have a large order of fries? Lady in speaker: we dont sell side of fries. Me: oh ok (knowing I just got some the week before) Lady in speaker: we have carne asada fries? Me: No thank you Lady in speaker: how about I just take the carne asada out? Me: That would be perfect thank you. (why couldnt she just do that in the 1st place?)  I get home.... theres road kill on my fries.  If it wasnt for their delicious chile relleno burros Id still be going to Taco Bell. You get what you pay for though and the service comes with it.',3
'I quite liked this place.  We went for a dinner with another couple.  Ordered a couple appetizers a couple beers a bottle of wine large pizza and 2 entrees.  The bill was over 100 but not too crazy.  The service was great.  Do not underestimate the size of these pizzas!  They are huge!  And delicious!',4
'Really did not like it here at all. Food was not particularly great either. I ordered a Ruben sandwich it had a weird aftertaste. I will not visit this place again.',1
'I like Ra only during happy hour because its more affordable then.  I love me some sashimi and Viva Las Vegas rolls I have yet to try more of the other RA creations but the prices for them are a little ridiculous to me to be completely honest.  I have gone to this location more than twice but not more than a handful of times. I think this past Saturday was another reminder of why I hate going to RA. Regardless of how busy it may be. I would have given the girl a break but it wasnt THAT busy!!  The things I normally ask for with my sushi I did not bother asking because our waitress was too busy gossiping with the hostess and flirting with the guys sitting a table over.  I havent had this bad of service in a long time It makes you really appreciate those that are good at what they do. I cannot expect too much its the Scottsdale location i kind of saw it coming but at the same time the fact that I didnt really want to ask the waitress for the essential things I usually ask for that isnt hard to handle at all is pretty bad. Because I knew in the back of my head that the broad would take a million years to come back because she had to tell her life story to every one on the way.    I am not one to bash a restaurant or business on the regular but it just seems like every where besides ATL wings in chandler I have been not only been getting the worst service ever out with friends but not so great of food either. After this visit I highly doubt I will ever return to any ra location out of my own pure choice and would most likely frown upon someone having the idea to go unless its for happy hour on sake. Thats the only way I would go back and if someone pulled my leg to go.',2
'Yikes is right! Unfortunately this is my home for the next 3 1/2 days. I already miss the Windmill Suites. First off it is a hike to get to your room. Second when you get to your room it certainly leaves you surprised and NOT in a good way. I look forward to returning to California. Hopefully I dont take any bed bugs with me.',2
'Nachobot no longer serves Nachos.  They have a re vamped menu and a new chef guiding the fare.  Not sure if it is any good I was in the mood for Nachos.  Their Nachos were creative and flat out great.  Ill not drop to 1 star but they dont serve Nachos any longer.  The Nachos almost all night was a great concept.  Well watch this space for developing news.',2
'After really enjoying a happy hour visit a few months ago we finally went by for dinner.  It was terrific with a few minor hiccups.  We arrived at 7 and were shocked to find a full parking lot and a line to get in.  Nonetheless we were seated within 15 minutes.  We really love the atmosphere here.  Dark urban and romantic with a kind of northeastern feel.  Drinks first.  We ordered a glass of red wine a whiskey sour and an old fashioned.  The red wine came right away.  About 5 minutes later the waitress stopped by and said hes looking for the ingredients for the other drinks.  Hmmm.  We amused ourselves for the next 10 minutes wondering how a bar could not have the ingredients for a whiskey sour or an old fashioned.  She returned with the whiskey sour and said He just doesnt have the ingredients for an old fashioned.  FYI here are the ingredients for an Old Fashioned: Bourbon Soda Water Sugar Bitters A cherry and an orange peel  We found this hilarious.  I changed my order to a Manhattan and that took about a minute to arrive.  Drinks here are large and strong.  Three of shared a steak tartare and ahi tuna app.  Both were excellent and the steak tartare was perfectly executed and presented.  The appetizers here really rock.  We ordered the three dishes that the waitress recommended a chile rellenos (from the old Robertsons menu which is also available) a chicken schnitzel and the beef tenderloin salad.    Dinner arrived and I took a bite of my chicken schnitzel.  Wow thats some soft chicken I thought.  Wait a second  - thats not chicken!  The cook had apparently unilaterally upgraded me to the sea bass.  Well no matter it was delicious.  All in all a terrific dinner.  Service is charming and very friendly and the drinks and food are very satisfing despite the occasional Fawlty Towers moments.',4
'Atmosphere - 4 stars as the mechanical bull was quite entertaining Service - 2.5 stars as they were not overly helpful with our big group event Food - 2 stars as it really was not very good',2
'Awesome place. Went here when I lived here with no expectations but thought it was really well done and really cool stuff here. Be sure to go once during the day and once at night. People of all ages will like this.',5
'Went there yesterday and found that the place has just CLOSED.  Another victim of a good chef with a bad location and business planning.    Hint for future restauranteurs:  Dont open a Scottsdale restaurant in the summer unless you have the cash to survive with no business till the following March advertise heavily and dont locate your business where customers coming from one direction have to make a U-turn to get there particularly if theres no good signage.  The Stacys location in Phoenix remains open.',5
'I have been here twice now and have experienced sub-par service and an overcooked omelet.  The first time I went to the restaurant the place was no more than a couple weeks old. We had to wait for a few minutes to be seated but that is to be expected as it is a new establishment.  After being seated and waiting for about 10 minutes we finally had a server come and introduce herself.  Since we had already sat there for 10 minutes we were both ready to order but right after we had placed our drink orders the waitress just sped off so we had to wait another 5 minutes. When the server came back I had ordered an omelet with potatoes.  The food came out about 15 minutes later and my omelet was burnt while the potatoes were cold.  I waited for a few minutes but our server was nowhere in site.  At this point I had become impatient and just ate the food and chalked it up to it being a new place and would come back a 2nd time to try it again.  About 2 weeks ago we finally decided to go back thinking all the hype should have died down and we should be able to get some decent service and food.  I was wrong.  We got seated and waited about 10 minutes for a server... again.  This time we made sure to order the food and then the drinks.  I ordered the same thing as i did the last time- an omelet.  The food came out while I was in the restroom so I didnt have a chance to see it while the server was there but the omelet was burnt... again.  Omelets are supposed to have some yellow to it but this thing was BROWN.  Anyways I came back waited for about 5 minutes only to see our server playing with a dog on the patio.  This went on for another 3 or 4 minutes and again I became a little upset at the fact that we had sat there for so long with minimal service so I started eating the omelet.  It was a good thing because she didnt come back until our plates were cleared.  Horrible service and sub-par food... again.  The atmosphere is really cool and the location is great.  I love to sit outside and people watch but I do like to eat a decent breakfast with some service more.  I understand this is the new trendy restaurant in Scottsdale but its going to lose fast if it doesnt start taking care of its customers.  There are plenty of other breakfast places in the area that have outstanding service with better food.  I suggest you look for those places.',2
'We went to Rehab for a late lunch today and while it started out with good intentions in the end we were extremely disappointed. On the bright side I loved the decor. Its very well done with the surfer vibe and the sweet potato tots are some of the best Ive had.   The real issues were coming out of the kitchen. As I was people watching I noticed tables coming in. I also noticed table by table food was coming out for them before ours. Shortly after we ordered our second round of drinks smoke did fill the small restaurant and we made jokes about our food being on fire so we chalked it up to our order actually being the cause of the smoke. It was a late lunch so by this time it was past well past 1 p.m. Our server cruised by and said we were waiting on the wings one of us ordered.  Finally the food arrived and it couldnt have been the wings since they were cold. Both burgers had burned pretzel buns and one side of tots was half a serving of cold tots. The server said he would bring more then never returned. The restaurant was quite busy so we took matter in our own hands and asked someone to bring the tots and fill our drinks but the burgers werent great. We ate them anyway because at this point we were just so hungry!  Finally we were waiting for our check to be split and who I assumed is the manager came by our table and asked how it was. We were honest and told him it wasnt great. He arrogantly replied Not great? But you ate all your food I looked at him and said Yeah because I waited a long time for my food while all these tables who came in after us were served their meals It was ridiculous I watched many of those tables leave as well while we were dealing with our tab.   He pressed the issue even though we didnt want to get into it because a) it seemed petty and b) we just wanted to leave but he insisted . We told him our issues with the meal and 10 min later he returned with the food removed off the menu. The weirdest thing was his delivery. He pinned the checks on the table facing us so we could read it and goes How are we doing this holding our cards in his hand. I  pointed to my check and said Im the blue card so thats mine He just stared at me. I repeated Im the blue card and reached over to pull the card out of his grip and he goes Okay so the $2 on the blue card and the $6 on the red card   It was sooo rude. His demeanor was that we were being ungrateful when we honestly just wanted to leave. When he returned he was full of excuses (were a new restaurant we are very busy etc.) which is FINE. I eat out all the time and new restaurants all the time and I expect growing pains so I told him I liked the place I would be back to watch a game grab a drink. He replied Well we are not a bar with good food. We are a restaurant with good drinks.   What the hell? First of all I wasnt even drinking so I was just trying to be NICE. Thanks for not taking our constructive criticism YOU ASKED FOR then making us feel BAD about the discount you gave us that we werent looking for. It was such a turn off we talked about it the whole ride home and all day Ive been telling people what a nightmare it was when they asked me about it due to me checking in on social media  So I lied to the manager... I wont be back. There are plenty of other mediocre burger shops around town that I can give my business to and if I do end up there again Ill be ordering the wings and tots. Their burgers are average. For a place with BURGER in the name there is just absolutely nothing special about their signature menu item. Shoulda gone to In N Out.',2
'My last experience at The Breakfast Club will be just that my last.  Living downtown I try and support downtown business and frequent establishments within walking distance of my condo.  Ive had a few positive experiences here and  more than a few negative experiences but my girlfriend likes the place (or she used to anyway) so when she comes downtown for the weekend we make the trek here.    The food is average somethings are well done (good Bennies) some you could get just as good or better almost anywhere.  I can name at least 5 breakfast places in Phoenix that I feel have better food at a more competitive price.  The drinks used to be what kept me coming back as I felt this place had one of the best Bloody Marys in town.  My last experience here was a total let down and I should have known something was up when our server asked if we wanted spicy or non-spicy when we ordered our drinks a question that has never been asked once in the nearly 2 years Ive been ordering drinks here.  My non-spicy tasted totally different than anything Ive been served there and not in a good way.  My girlfriends spicy tasted like someone added a pound of horseradish to it.  The drinks are also way over priced $10 for a large and $7 for a small I have no problem paying premium price for a premium product but these no longer fit in that category.    The staff is what solidified my decision to cross this off the list of places I frequent as Ive only read about service this horrible and never actually experienced it myself until now.  Ill start off by saying the service at the Downtown Breakfast Club has always been hit or miss with many more misses than hits.  Some of the waitstaff has been very good most has been not so good.  Im really not that hard to wait on....take my order bring me my food refill my water check in once to see if everything is OK and you can expect a good tip.  To illustrate my last visit heres a timeline:  Checked in with hostess for party of 2 was told 20-30 minutes.  Waited almost an hour and watched a total lack of control or caring as people would just walk up and seat themselves at the outdoor seating and nothing would be said by the staff.  If the outdoor seating is a free for all like sitting at the bar just let me know and Ill seat myself.  Finally had a table waited 10-15 minutes before our server came over.  Luckily we knew what we wanted so we ordered our drinks and food right away.  Bloody Marys took about 15 minutes to get to us and food was another 20-25.  Once the food arrived we asked for ketchup which I feel is a fairly simple request and the server said she would be right back with it.  Apparently right back to her means 15 minutes and when she appeared with it and we total her to forget about it since we were already 80% done with our food she seemed a bit put off that we would have the audacity to ask for something and not bow at her feet when she got around to getting it to us.    Was the food good would you like more water can I get you anything else??  Dont ask our server because she wouldnt know not once did anyone stop by our table and ask even one of these basic questions.   My advise to the owner of this establishment would be kill it with fire.  This location is destroying your brand and had I never been to the Scottsdale location I would never have given this one as many chances and I have.  I would rather eat stale Fruity Pebbles with month old milk then eat here again.',1
'Terrific store. Always perfect service and all the candy addiction throughout my childhood. A must visit for any age.',5
'What a midweek treat.   Georgie S and I met here after work on Wednesday to enjoy their happy hour special: $4 beer and a few select cocktails. I had arrived a bit early so I dove face-first into a pomegranate margarita. Nice good but a bit too sour for my tastes; nevertheless I dont regret trying it. Afterwards I moved to my trusted BFF Guinness. :doe eye:   The appetizers are half off which was a treat since they arent exactly cheap. But its not your typical happy hour fare. This is high class/high class like let you meet mama and introduce you to papa. After laboriously narrowing our choices down to one a piece Georgie and I decided on the teriyaki tenderloin and grilled jumbo scallop lollipops. Both were melt-in-your-mouth good.   We both had two beers and our bill was around $35. However Christina P received a $20 gift card. She wasnt able to use it before it expired so gave it to Robert M. He is out of town on business this week so he gave it to Georgie. As the card was being redeemed it was showing there was no balance on it; had someone snarkily used the balance of the card and passed it along? Hork imagine the possible hours of dramady! But alas the card turned out to be valid so with tip our evening was $11 each (with tip) for a fine afternoon.',4
'The first thing you notice when you visit this no-kill sanctuary is how clean peaceful and well organized it is. Every bunny is well cared-for and has a goodly amount of space for their pen thanks to efficient placement and organization. The staff and volunteers make it a point to know each bunny e.g. personalities likes/dislikes etc. to the point where they attach a diagram of bunnys pen layout (they like their dish over here their hiding place over there etc.) to the front of their pen so that volunteers know where everything goes when they clean the bunnys space. And every bunny gets groomed petted fed watered loved and properly tended. The staff and volunteers are dedicated to finding each bunny a happy and safe forever home and dont just give bunnies to anyone who asks. They make sure that you really want the bunny and will be able to take care of it as it deserves. Tranquility Trail Animal Sanctuary can and should serve as a model for all other animal rescues as they truly love these creatures and are well-schooled in how to care for them and take time to answer any questions new bunny owners have. These bunnies are not just a bunch of homeless critters - They are all members of their bunny family. If you are looking for a bunny please adopt one instead of buying one and please give one of the many adorable bunnies from this sanctuary a chance to be a part of your family. Tranquility Trail also has a handy store on the premises that is well stocked with quality items you need for your bunny at prices significantly less than pet stores. And every penny goes directly back to the sanctuary bunnies I aopted my bunny from them and will do so again in the future. In Yelp-ese 5 stars means Woohoo! As good as it gets! and it really truly is.',5
'This In-N-Out isnt as busy as the ones in Chandler and Tempe which is nice since you can get your order made quicker as a result. Service is fast and friendly like the others and our animal style fries and burgers were piled on with toppings very nice! It looked like they added more fries to our order than at the other locations which I appreciated. The only negative for me was that the A/C here runs very cold so the cheese on our fries congealed into a cold mass soon after we got our order. Boo for cold cheese on fries!',4
'Great place to come and sit outside for an after meal dessert with coffee/tea--or your morning coffee/tea and pastry. There is something for everyone.  Fruit tarts brownies and pretzel bread are my personal faves. My kids get a FREE cookie when they come with me! Coffee and tea is full-service and the staff are always accomodating for special requests. Patio is lovely; service (counter only) is efficient and amiable.',4
'I just switched OB offices and it was the best switch ever! Im on my 4th little one and Mary (Nurse Practitioner) was great!! Old doc told me I had no chance of a VBAC and Mary said otherwise- which was music to my ears however I do know emergencies may happen. Great office atmosphere everyone is fun and helpful and they plan your appts if possible 3 months in advance!',5
'I love you Rubios. today it was your shrimp salad with avocados black beans corn and a lovely vinaigrette. Always a fan and today was no exception - clean as usual so thank you so very much!!',4
'Ive heard a lot of raving reviews and yes the burgers are pretty good (for the price).  When I received mine the bottom half of the bun was really cold and it did not arrive the way I asked.  After the meal I ordered a frozen custard mixer.  That also wasnt given to me the way I ordered it.  When I told them they left out one of my choices of toppings they decided to throw the entire thing away and make me out to be a jerk when I wasnt trying to at all.',2
'Meh. I get the novelty of the place but it just wasnt for me. I would say a little overpriced but location location location. I would charge the same for that area. People will pay it so why not charge it. We are outside and it was a nice atmosphere but that wasnt enough for me. I had a brat and it was decent but to be honest Ive had better that Ive made myself. The hamburger order was wrong that they brought me the first time. They brought me the right burger and it was decent but not worth the price tag. Their garlic fries on the other hand were pretty delicious.',2
'$2 Tuesdays. Sign me up.   For a second-run theater that doesnt have a gimmicky theme this really is as good as it gets. Pollack Tempe Cinemas is a great place to catch a movie and still get the theater experience. Its even better than a couple of first-run theaters in the valley that Ive been to.  Everything about the place reminds me of the movie theaters I used to frequent as a kid in the 80s. The theater may not have stadium seating or an amazing sound system but youre paying a fraction of the price to see a movie in a big clean auditorium so why complain. The life-size figures of movie characters add a fun vibe to the place and they actually encourage you take your picture with them. Concession prices are on par with any movie theater.   Im a big movie lover but like a lot of people Ive switched over to Netflix and Redbox for the majority of my motion picture viewing. But if Im home on a weekday summer afternoon and theres a movie that came out a month or two ago that I know I want see why not check it out for just a few bucks?   Heads up to the never carries cash crowd... No credit or debit taken at this joint. Make sure theres some paper in your wallet.',5
'I miss Manila Café from the early 2000s the little Filipino joint that used to be at this location a little pocket nudged into the strip mall on the southwest corner of Alma School and Elliot. I love lumpia though--the Filipino version of the egg roll its biggest difference coming from the thin crisp wrapper as contrasted to the thick doughy wrappers used with Americanized Chinese egg rolls. Thus it was easy to be drawn to Manila Cafés replacement.   For a place called the Lumpia Factory though the lumpia pickings are usually sparse when Im there and those that Ive had arent quite my style--cigarillo-thin and filled only with meat they left me yearning for Moms big fat lumpia elegant ample savory and home. That aside the food here can be pretty good!   Shove some storage boxes aside shift the somewhat awkward and somewhat heavy tables and chairs so you can actually sit at them without having to be as thin as a stick figure (they dont mind that their clientele shifts tables and chairs around to suit their parties which is usually families of various sizes) then step up to the hot plates nestled into the steam table to see the 8-10 dishes offered on that days menu--it changes daily but is usually the same from week to week. Whoever Ive run into manning the counter has been polite downright friendly and eager to please (and answer any questions for those of you novices). Point through the glass at what will usually be stewing meats or soups braised meats and vegetables sometimes unusual parts of common animals (tripe anyone?) and set up your plate--a combo with two or three items with a serving of rice--and the counter help will bring it to you in Styrofoam plates and bowls.   If youre Filipino or have affection for the cuisine chances are your pick will hit the spot or at least come close. Of course if youre like me and compare the food to moms cooking youre bound to find something to take issue with but if you enjoy it for what it is--home-style comfort food from a culture whose food is far too ignored and therefore hard to come by then youll be pleased and maybe even get all nostalgic.   If youre new to Filipino food you can start easy with one of their adobo dishes lumpia and a pancit dish which is the Filipino equivalent of Chinese lo mein--you cant go wrong with noodles! No matter who you are try halo-halo for dessert--this is at the heart of Filipino desserts!',3
'Go here for happy hour.  fundido with veggies an elote 2 fish tacos 1 carne asada taco 1 cochinita taco 1 veggie taco tres leches cake 6 drinks (pear mojitos and margaritas)  $61.00  I think that is a pretty good price for two people who left completely stuffed. Not to mention all of the flavors in these dishes were spot on!!! The cochinita taco was my absolutely favorite taco. If I could go back I would definitely get the fundido again with veggies an elote and more cochinita tacos no questions asked. If I had room...let me rephrase...I would make room for the tres leches cake.  Atmosphere was trendy and modern  I did read that a lot of people had trouble with service. I was just there last week and we had great service. We were attended to right away had water and drink refills without asking and our server was really personable and on the ball. I have not one complaint about service.',4
'The old man just ripped off half the side of my hair  with an old  seventies razor  ripping out hair  no scissors.  At any time. Son should  is  trying to establish own ydev\ cover  at customers expense for the fathers obvious  declining abilities  and mental  state. This from a 5 year user  of this  barbershop and recent  abuser from this man  with  a haircut  plastered in grease to cover  either he is blind or he is just a crook.   that  is being his license  review',1
'Very Sad to say that it seems Siracha has closed for the time being. The windows are papered up & a note on the door says closed for two months. SAD.',4
'Donuts like they should be. My kids and I really like the strawberry frosted donuts but theyre all good. Too good. Im glad theyre far from me so I cant go often lol.',4
'My wife and I both like Korean food.  We went to Hodori for the first time yesterday.  The food we ordered was very good.  The last time we went to a Korean restaurant worth mentioning was a place in Nashville TN (Antioch TN) called Hai Woon Dae.  This place ranks comparable to that.    I ordered Dalk Bulgogi (Chicken Bulgogi) and it was good.  The chicken tasted very fresh.    My wife ordered Soon tofu with pork.  She liked the soup.    All of the common sides that were brought out to us were very good also from the kimchi to the eggplant to the bean sprouts.  My wife and I will go back to this restaurant.',4
